Sr No._x,Reference No (URN),Journal Date,"Date of
Purchase",Date of Expiry,Name of the Purchaser,Prefix_x,"Bond
Number_x",Denominations_x,Issue Branch Code,Issue Teller,Status,Prefix_Bond,Sr No._y,Date of,Name of the Political Party,"Account no. of
Political Party",Prefix_y,"Bond
Number_y",Denominations_y,"Pay Branch
Code",Pay Teller
6815,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11113,10000000,300,7905165,Paid,OC11113,7997,06-01-2022,SHIVSENA,*******4444,OC,11113,10000000,300,3656179
8283,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11114,10000000,300,7905165,Paid,OC11114,9283,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11114,10000000,691,5642191
6823,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11115,10000000,300,7905165,Paid,OC11115,8005,06-01-2022,SHIVSENA,*******4444,OC,11115,10000000,300,3656179
8303,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11116,10000000,300,7905165,Paid,OC11116,9303,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11116,10000000,691,5642191
6822,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11117,10000000,300,7905165,Paid,OC11117,8004,06-01-2022,SHIVSENA,*******4444,OC,11117,10000000,300,3656179
8274,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11118,10000000,300,7905165,Paid,OC11118,9274,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11118,10000000,691,5642191
6831,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11119,10000000,300,7905165,Paid,OC11119,8013,06-01-2022,SHIVSENA,*******4444,OC,11119,10000000,300,3656179
8270,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11120,10000000,300,7905165,Paid,OC11120,9270,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11120,10000000,691,5642191
8474,3.00E+20,07-04-2022,07-04-2022,21-04-2022,AUTHUM INVESTMENT AND INFRASTRUCTURE LTD,OC,11121,10000000,300,7905165,Paid,OC11121,10688,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11121,10000000,691,3428540
8246,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11122,10000000,300,7905165,Paid,OC11122,9246,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11122,10000000,691,5642191
8479,3.00E+20,07-04-2022,07-04-2022,21-04-2022,AUTHUM INVESTMENT AND INFRASTRUCTURE LTD,OC,11123,10000000,300,7905165,Paid,OC11123,10693,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11123,10000000,691,3428540
8266,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11124,10000000,300,7905165,Paid,OC11124,9266,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11124,10000000,691,5642191
8472,3.00E+20,07-04-2022,07-04-2022,21-04-2022,AUTHUM INVESTMENT AND INFRASTRUCTURE LTD,OC,11125,10000000,300,7905165,Paid,OC11125,10686,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11125,10000000,691,3428540
8295,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11126,10000000,300,7905165,Paid,OC11126,9295,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11126,10000000,691,5642191
8480,3.00E+20,07-04-2022,07-04-2022,21-04-2022,AUTHUM INVESTMENT AND INFRASTRUCTURE LTD,OC,11127,10000000,300,7905165,Paid,OC11127,10694,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11127,10000000,691,3428540
8263,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11128,10000000,300,7905165,Paid,OC11128,9263,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11128,10000000,691,5642191
8478,3.00E+20,07-04-2022,07-04-2022,21-04-2022,AUTHUM INVESTMENT AND INFRASTRUCTURE LTD,OC,11129,10000000,300,7905165,Paid,OC11129,10692,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11129,10000000,691,3428540
8234,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11130,10000000,300,7905165,Paid,OC11130,9234,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11130,10000000,691,5642191
8473,3.00E+20,07-04-2022,07-04-2022,21-04-2022,AUTHUM INVESTMENT AND INFRASTRUCTURE LTD,OC,11131,10000000,300,7905165,Paid,OC11131,10687,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11131,10000000,691,3428540
8240,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11132,10000000,300,7905165,Paid,OC11132,9240,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11132,10000000,691,5642191
8476,3.00E+20,07-04-2022,07-04-2022,21-04-2022,AUTHUM INVESTMENT AND INFRASTRUCTURE LTD,OC,11133,10000000,300,7905165,Paid,OC11133,10690,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11133,10000000,691,3428540
8298,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11134,10000000,300,7905165,Paid,OC11134,9298,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11134,10000000,691,5642191
8477,3.00E+20,07-04-2022,07-04-2022,21-04-2022,AUTHUM INVESTMENT AND INFRASTRUCTURE LTD,OC,11135,10000000,300,7905165,Paid,OC11135,10691,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11135,10000000,691,3428540
8284,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11136,10000000,300,7905165,Paid,OC11136,9284,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11136,10000000,691,5642191
8481,3.00E+20,07-04-2022,07-04-2022,21-04-2022,AUTHUM INVESTMENT AND INFRASTRUCTURE LTD,OC,11137,10000000,300,7905165,Paid,OC11137,10695,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11137,10000000,691,3428540
8255,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11138,10000000,300,7905165,Paid,OC11138,9255,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11138,10000000,691,5642191
8475,3.00E+20,07-04-2022,07-04-2022,21-04-2022,AUTHUM INVESTMENT AND INFRASTRUCTURE LTD,OC,11139,10000000,300,7905165,Paid,OC11139,10689,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11139,10000000,691,3428540
8293,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11140,10000000,300,7905165,Paid,OC11140,9293,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11140,10000000,691,5642191
8752,3.00E+20,07-04-2022,07-04-2022,21-04-2022,RAJESH MANNALAL AGRAWAL,OC,11141,10000000,300,7905165,Paid,OC11141,10696,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11141,10000000,691,3428540
8257,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11142,10000000,300,7905165,Paid,OC11142,9257,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11142,10000000,691,5642191
8755,3.00E+20,07-04-2022,07-04-2022,21-04-2022,RAJESH MANNALAL AGRAWAL,OC,11143,10000000,300,7905165,Paid,OC11143,10699,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11143,10000000,691,3428540
8260,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11144,10000000,300,7905165,Paid,OC11144,9260,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11144,10000000,691,5642191
8753,3.00E+20,07-04-2022,07-04-2022,21-04-2022,RAJESH MANNALAL AGRAWAL,OC,11145,10000000,300,7905165,Paid,OC11145,10697,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11145,10000000,691,3428540
8249,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11146,10000000,300,7905165,Paid,OC11146,9249,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11146,10000000,691,5642191
8756,3.00E+20,07-04-2022,07-04-2022,21-04-2022,RAJESH MANNALAL AGRAWAL,OC,11147,10000000,300,7905165,Paid,OC11147,10700,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11147,10000000,691,3428540
8242,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11148,10000000,300,7905165,Paid,OC11148,9242,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11148,10000000,691,5642191
8754,3.00E+20,07-04-2022,07-04-2022,21-04-2022,RAJESH MANNALAL AGRAWAL,OC,11149,10000000,300,7905165,Paid,OC11149,10698,18-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11149,10000000,691,3428540
8304,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11150,10000000,300,7905165,Paid,OC11150,9304,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11150,10000000,691,5642191
8732,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11151,10000000,300,7905165,Paid,OC11151,10509,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11151,10000000,691,3428540
8268,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11152,10000000,300,7905165,Paid,OC11152,9268,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11152,10000000,691,5642191
8738,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11153,10000000,300,7905165,Paid,OC11153,10515,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11153,10000000,691,3428540
8235,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11154,10000000,300,7905165,Paid,OC11154,9235,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11154,10000000,691,5642191
8735,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11155,10000000,300,7905165,Paid,OC11155,10512,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11155,10000000,691,3428540
8275,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11156,10000000,300,7905165,Paid,OC11156,9275,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11156,10000000,691,5642191
8734,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11157,10000000,300,7905165,Paid,OC11157,10511,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11157,10000000,691,3428540
8279,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11158,10000000,300,7905165,Paid,OC11158,9279,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11158,10000000,691,5642191
8736,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11159,10000000,300,7905165,Paid,OC11159,10513,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11159,10000000,691,3428540
8299,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11160,10000000,300,7905165,Paid,OC11160,9299,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11160,10000000,691,5642191
8730,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11161,10000000,300,7905165,Paid,OC11161,10507,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11161,10000000,691,3428540
8285,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11162,10000000,300,7905165,Paid,OC11162,9285,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11162,10000000,691,5642191
8731,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11163,10000000,300,7905165,Paid,OC11163,10508,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11163,10000000,691,3428540
8305,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11164,10000000,300,7905165,Paid,OC11164,9305,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11164,10000000,691,5642191
8746,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11165,10000000,300,7905165,Paid,OC11165,10523,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11165,10000000,691,3428540
8253,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11166,10000000,300,7905165,Paid,OC11166,9253,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11166,10000000,691,5642191
8740,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11167,10000000,300,7905165,Paid,OC11167,10517,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11167,10000000,691,3428540
8241,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11168,10000000,300,7905165,Paid,OC11168,9241,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11168,10000000,691,5642191
8747,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11169,10000000,300,7905165,Paid,OC11169,10524,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11169,10000000,691,3428540
8286,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11170,10000000,300,7905165,Paid,OC11170,9286,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11170,10000000,691,5642191
8741,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11171,10000000,300,7905165,Paid,OC11171,10518,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11171,10000000,691,3428540
8271,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11172,10000000,300,7905165,Paid,OC11172,9271,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11172,10000000,691,5642191
8727,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11173,10000000,300,7905165,Paid,OC11173,10504,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11173,10000000,691,3428540
8256,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11174,10000000,300,7905165,Paid,OC11174,9256,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11174,10000000,691,5642191
8744,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11175,10000000,300,7905165,Paid,OC11175,10521,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11175,10000000,691,3428540
8250,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11176,10000000,300,7905165,Paid,OC11176,9250,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11176,10000000,691,5642191
8750,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11177,10000000,300,7905165,Paid,OC11177,10527,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11177,10000000,691,3428540
8281,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11178,10000000,300,7905165,Paid,OC11178,9281,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11178,10000000,691,5642191
8748,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11179,10000000,300,7905165,Paid,OC11179,10525,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11179,10000000,691,3428540
8301,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11180,10000000,300,7905165,Paid,OC11180,9301,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11180,10000000,691,5642191
8743,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11181,10000000,300,7905165,Paid,OC11181,10520,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11181,10000000,691,3428540
8238,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11182,10000000,300,7905165,Paid,OC11182,9238,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11182,10000000,691,5642191
8745,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11183,10000000,300,7905165,Paid,OC11183,10522,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11183,10000000,691,3428540
8300,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11184,10000000,300,7905165,Paid,OC11184,9300,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11184,10000000,691,5642191
8733,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11185,10000000,300,7905165,Paid,OC11185,10510,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11185,10000000,691,3428540
8296,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11186,10000000,300,7905165,Paid,OC11186,9296,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11186,10000000,691,5642191
8728,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11187,10000000,300,7905165,Paid,OC11187,10505,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11187,10000000,691,3428540
8258,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11188,10000000,300,7905165,Paid,OC11188,9258,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11188,10000000,691,5642191
8739,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11189,10000000,300,7905165,Paid,OC11189,10516,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11189,10000000,691,3428540
8288,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11190,10000000,300,7905165,Paid,OC11190,9288,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11190,10000000,691,5642191
8742,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11191,10000000,300,7905165,Paid,OC11191,10519,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11191,10000000,691,3428540
8244,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11192,10000000,300,7905165,Paid,OC11192,9244,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11192,10000000,691,5642191
8749,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11193,10000000,300,7905165,Paid,OC11193,10526,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11193,10000000,691,3428540
8272,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11194,10000000,300,7905165,Paid,OC11194,9272,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11194,10000000,691,5642191
8751,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11195,10000000,300,7905165,Paid,OC11195,10528,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11195,10000000,691,3428540
8282,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11196,10000000,300,7905165,Paid,OC11196,9282,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11196,10000000,691,5642191
8737,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11197,10000000,300,7905165,Paid,OC11197,10514,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11197,10000000,691,3428540
8292,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11198,10000000,300,7905165,Paid,OC11198,9292,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11198,10000000,691,5642191
8729,3.00E+20,07-04-2022,07-04-2022,21-04-2022,PIRAMAL ENTERPRISES LIMITED,OC,11199,10000000,300,7905165,Paid,OC11199,10506,12-04-2022,BHARATIYA JANATA PARTY,*******8244,OC,11199,10000000,691,3428540
8291,3.00E+20,10-01-2022,10-01-2022,24-01-2022,VEDANTA LIMITED,OC,11200,10000000,300,7905165,Paid,OC11200,9291,14-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11200,10000000,691,5642191
6790,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11201,10000000,300,4180496,Paid,OC11201,8171,10-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11201,10000000,691,7516991
7851,3.00E+20,07-01-2022,07-01-2022,21-01-2022,YOGA BUILDERS PVT LTD,OC,11202,10000000,300,4180496,Paid,OC11202,8829,12-01-2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11202,10000000,691,7516991
6795,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11203,10000000,300,4180496,Paid,OC11203,8176,10-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11203,10000000,691,7516991
7852,3.00E+20,07-01-2022,07-01-2022,21-01-2022,YOGA BUILDERS PVT LTD,OC,11204,10000000,300,4180496,Paid,OC11204,8830,12-01-2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11204,10000000,691,7516991
6747,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11205,10000000,300,4180496,Paid,OC11205,8128,10-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11205,10000000,691,7516991
7853,3.00E+20,07-01-2022,07-01-2022,21-01-2022,YOGA BUILDERS PVT LTD,OC,11206,10000000,300,4180496,Paid,OC11206,8831,12-01-2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11206,10000000,691,7516991
6719,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11207,10000000,300,4180496,Paid,OC11207,8100,10-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11207,10000000,691,7516991
7429,3.00E+20,07-01-2022,07-01-2022,21-01-2022,BLUEBERRY TRADING COMPANY PRIVATE L,OC,11208,10000000,300,4180496,Paid,OC11208,8834,12-01-2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11208,10000000,691,7516991
6787,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11209,10000000,300,4180496,Paid,OC11209,8168,10-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11209,10000000,691,7516991
7431,3.00E+20,07-01-2022,07-01-2022,21-01-2022,BLUEBERRY TRADING COMPANY PRIVATE L,OC,11210,10000000,300,4180496,Paid,OC11210,8836,12-01-2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11210,10000000,691,7516991
6748,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11211,10000000,300,4180496,Paid,OC11211,8129,10-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11211,10000000,691,7516991
7427,3.00E+20,07-01-2022,07-01-2022,21-01-2022,BLUEBERRY TRADING COMPANY PRIVATE L,OC,11212,10000000,300,4180496,Paid,OC11212,8832,12-01-2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11212,10000000,691,7516991
6737,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11213,10000000,300,4180496,Paid,OC11213,8118,10-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11213,10000000,691,7516991
7430,3.00E+20,07-01-2022,07-01-2022,21-01-2022,BLUEBERRY TRADING COMPANY PRIVATE L,OC,11214,10000000,300,4180496,Paid,OC11214,8835,12-01-2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11214,10000000,691,7516991
6807,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11215,10000000,300,4180496,Paid,OC11215,8188,10-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11215,10000000,691,7516991
7428,3.00E+20,07-01-2022,07-01-2022,21-01-2022,BLUEBERRY TRADING COMPANY PRIVATE L,OC,11216,10000000,300,4180496,Paid,OC11216,8833,12-01-2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11216,10000000,691,7516991
6762,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11217,10000000,300,4180496,Paid,OC11217,8143,10-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11217,10000000,691,7516991
7423,3.00E+20,07-01-2022,07-01-2022,21-01-2022,BKC PROPERTIES PVT LTD,OC,11218,10000000,300,4180496,Paid,OC11218,8825,12-01-2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11218,10000000,691,7516991
6764,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11219,10000000,300,4180496,Paid,OC11219,8145,10-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11219,10000000,691,7516991
7422,3.00E+20,07-01-2022,07-01-2022,21-01-2022,BKC PROPERTIES PVT LTD,OC,11220,10000000,300,4180496,Paid,OC11220,8824,12-01-2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11220,10000000,691,7516991
6788,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11221,10000000,300,4180496,Paid,OC11221,8169,10-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11221,10000000,691,7516991
7417,3.00E+20,07-01-2022,07-01-2022,21-01-2022,BKC PROPERTIES PVT LTD,OC,11222,10000000,300,4180496,Paid,OC11222,8819,12-01-2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11222,10000000,691,7516991
6769,3.00E+20,05-01-2022,05-01-2022,19-01-2022,QWIKSUPPLYCHAINPRIVATELIMITED,OC,11223,10000000,300,4180496,Paid,OC11223,8150,10-01-2022,BHARATIYA JANATA PARTY,*******8244,OC,11223,10000000,691,7516991
7426,3.00E+20,07-01-2022,07-01-2022,21-01-2022,BKC PROPERTIES PVT LTD,OC,11224,10000000,300,4180496,Paid,OC11224,8828,12-01-2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11224,10000000,691,7516991
